MM/DD/YYYY,ID,YEAR,MONTH,DAY,TMAX,TMAX_FLAGS,TMIN,TMIN_FLAGS,PRCP,PRCP_FLAGS,SNWD,SNWD_FLAGS,AWND,AWND_FLAGS,FMTM,FMTM_FLAGS,PGTM,PGTM_FLAGS,TAVG,TAVG_FLAGS,WDF2,WDF2_FLAGS,WDF5,WDF5_FLAGS,WSF2,WSF2_FLAGS,WSF5,WSF5_FLAGS,TSUN,TSUN_FLAGS,WT01,WT01_FLAGS,WT02,WT02_FLAGS,WT08,WT08_FLAGS,WT03,WT03_FLAGS,SNOW,SNOW_FLAGS,WT07,WT07_FLAGS
1998-09-24,USW00003171,1998,09,24,239.0,__W,100.0,__W,0.0,__W,nan,nan,20.0,__W,1646.0,__W,1645.0,__W,172.0,__W,260.0,__W,250.0,__W,58.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-09-25,USW00003171,1998,09,25,239.0,__W,133.0,__W,0.0,__W,nan,nan,19.0,__W,1606.0,__W,1647.0,__W,189.0,__W,270.0,__W,260.0,__W,67.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-09-26,USW00003171,1998,09,26,228.0,__W,117.0,__W,0.0,__W,nan,nan,17.0,__W,1512.0,__W,1506.0,__W,172.0,__W,280.0,__W,280.0,__W,58.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-09-27,USW00003171,1998,09,27,239.0,__W,128.0,__W,0.0,__W,nan,nan,20.0,__W,1617.0,__W,1616.0,__W,183.0,__W,290.0,__W,300.0,__W,63.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-09-28,USW00003171,1998,09,28,256.0,__W,100.0,__W,0.0,__W,nan,nan,19.0,__W,1613.0,__W,1612.0,__W,178.0,__W,270.0,__W,270.0,__W,72.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-09-29,USW00003171,1998,09,29,233.0,__W,128.0,__W,0.0,__W,nan,nan,15.0,__W,1433.0,__W,1432.0,__W,183.0,__W,300.0,__W,300.0,__W,67.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-09-30,USW00003171,1998,09,30,250.0,__W,117.0,__W,0.0,__W,nan,nan,14.0,__W,1343.0,__W,1123.0,__W,183.0,__W,320.0,__W,310.0,__W,58.0,__W,80.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-01,USW00003171,1998,10,1,261.0,__W,122.0,__W,0.0,__W,nan,nan,17.0,__W,1456.0,__W,1535.0,__W,194.0,__W,300.0,__W,270.0,__W,49.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-02,USW00003171,1998,10,2,211.0,__W,139.0,__W,0.0,__W,nan,nan,16.0,__W,1427.0,__W,1611.0,__W,178.0,__W,290.0,__W,270.0,__W,49.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-03,USW00003171,1998,10,3,244.0,__W,150.0,__W,0.0,__W,nan,nan,20.0,__W,1421.0,__W,1420.0,__W,200.0,__W,280.0,__W,270.0,__W,67.0,__W,80.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-04,USW00003171,1998,10,4,256.0,__W,117.0,__W,0.0,__W,nan,nan,14.0,__W,1607.0,__W,1606.0,__W,189.0,__W,260.0,__W,260.0,__W,49.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-05,USW00003171,1998,10,5,300.0,__W,100.0,__W,0.0,__W,nan,nan,60.0,__W,829.0,__W,829.0,__W,200.0,__W,20.0,__W,30.0,__W,134.0,__W,170.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-06,USW00003171,1998,10,6,333.0,__W,94.0,__W,0.0,__W,nan,nan,21.0,__W,445.0,__W,1715.0,__W,217.0,__W,80.0,__W,240.0,__W,58.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-07,USW00003171,1998,10,7,311.0,__W,83.0,__W,0.0,__W,nan,nan,16.0,__W,1516.0,__W,1611.0,__W,200.0,__W,260.0,__W,270.0,__W,58.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-08,USW00003171,1998,10,8,294.0,__W,89.0,__W,0.0,__W,nan,nan,17.0,__W,1359.0,__W,1345.0,__W,194.0,__W,300.0,__W,300.0,__W,63.0,__W,80.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-09,USW00003171,1998,10,9,294.0,__W,83.0,__W,0.0,__W,nan,nan,14.0,__W,1522.0,__W,1521.0,__W,189.0,__W,280.0,__W,280.0,__W,63.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-10,USW00003171,1998,10,10,267.0,__W,83.0,__W,0.0,__W,nan,nan,13.0,__W,1529.0,__W,1515.0,__W,178.0,__W,300.0,__W,280.0,__W,49.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-11,USW00003171,1998,10,11,289.0,__W,94.0,__W,0.0,__W,nan,nan,18.0,__W,1602.0,__W,1336.0,__W,194.0,__W,270.0,__W,290.0,__W,49.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-12,USW00003171,1998,10,12,300.0,__W,100.0,__W,0.0,__W,nan,nan,17.0,__W,1505.0,__W,1504.0,__W,200.0,__W,290.0,__W,290.0,__W,67.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-13,USW00003171,1998,10,13,256.0,__W,111.0,__W,0.0,__W,nan,nan,12.0,__W,1356.0,__W,1614.0,__W,183.0,__W,300.0,__W,280.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-14,USW00003171,1998,10,14,217.0,__W,100.0,__W,3.0,__W,nan,nan,13.0,__W,1557.0,__W,1439.0,__W,161.0,__W,290.0,__W,300.0,__W,49.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-15,USW00003171,1998,10,15,222.0,__W,106.0,__W,0.0,__W,nan,nan,18.0,__W,1508.0,__W,1634.0,__W,167.0,__W,260.0,__W,280.0,__W,63.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-16,USW00003171,1998,10,16,261.0,__W,94.0,__W,0.0,__W,nan,nan,32.0,__W,1611.0,__W,1534.0,__W,178.0,__W,350.0,__W,10.0,__W,98.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-17,USW00003171,1998,10,17,272.0,__W,122.0,__W,0.0,__W,nan,nan,56.0,__W,1521.0,__W,1437.0,__W,200.0,__W,360.0,__W,360.0,__W,98.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-18,USW00003171,1998,10,18,306.0,__W,89.0,__W,0.0,__W,nan,nan,29.0,__W,1328.0,__W,1503.0,__W,200.0,__W,40.0,__W,40.0,__W,72.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-19,USW00003171,1998,10,19,317.0,__W,72.0,__W,0.0,__W,nan,nan,15.0,__W,1324.0,__W,1323.0,__W,194.0,__W,340.0,__W,350.0,__W,63.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-20,USW00003171,1998,10,20,322.0,__W,72.0,__W,0.0,__W,nan,nan,13.0,__W,1437.0,__W,1437.0,__W,200.0,__W,270.0,__W,270.0,__W,67.0,__W,80.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-21,USW00003171,1998,10,21,278.0,__W,83.0,__W,0.0,__W,nan,nan,14.0,__W,1437.0,__W,1356.0,__W,183.0,__W,290.0,__W,280.0,__W,63.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-22,USW00003171,1998,10,22,317.0,__W,94.0,__W,0.0,__W,nan,nan,15.0,__W,1512.0,__W,1531.0,__W,206.0,__W,290.0,__W,280.0,__W,49.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-23,USW00003171,1998,10,23,322.0,__W,122.0,__W,0.0,__W,nan,nan,16.0,__W,1528.0,__W,1531.0,__W,222.0,__W,250.0,__W,270.0,__W,58.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-24,USW00003171,1998,10,24,283.0,__W,117.0,__W,0.0,__W,nan,nan,21.0,__W,1307.0,__W,1325.0,__W,200.0,__W,290.0,__W,260.0,__W,76.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-25,USW00003171,1998,10,25,222.0,__W,106.0,__W,0.0,T_W,nan,nan,19.0,__W,1544.0,__W,1543.0,__W,167.0,__W,260.0,__W,270.0,__W,67.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-26,USW00003171,1998,10,26,206.0,__W,72.0,__W,0.0,__W,nan,nan,11.0,__W,1105.0,__W,1104.0,__W,139.0,__W,320.0,__W,320.0,__W,40.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-27,USW00003171,1998,10,27,228.0,__W,100.0,__W,0.0,__W,nan,nan,13.0,__W,1527.0,__W,1520.0,__W,167.0,__W,290.0,__W,290.0,__W,58.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-28,USW00003171,1998,10,28,256.0,__W,89.0,__W,0.0,__W,nan,nan,13.0,__W,1440.0,__W,1526.0,__W,172.0,__W,290.0,__W,280.0,__W,49.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-29,USW00003171,1998,10,29,211.0,__W,100.0,__W,0.0,__W,nan,nan,23.0,__W,1446.0,__W,1302.0,__W,156.0,__W,290.0,__W,290.0,__W,76.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-30,USW00003171,1998,10,30,222.0,__W,100.0,__W,0.0,__W,nan,nan,16.0,__W,1520.0,__W,1222.0,__W,161.0,__W,270.0,__W,300.0,__W,58.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-10-31,USW00003171,1998,10,31,244.0,__W,61.0,__W,0.0,__W,nan,nan,17.0,__W,1454.0,__W,1425.0,__W,156.0,__W,280.0,__W,270.0,__W,63.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-01,USW00003171,1998,11,1,244.0,__W,67.0,__W,0.0,__W,nan,nan,16.0,__W,1531.0,__W,1541.0,__W,156.0,__W,280.0,__W,280.0,__W,72.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-02,USW00003171,1998,11,2,222.0,__W,67.0,__W,0.0,__W,nan,nan,13.0,__W,1536.0,__W,1400.0,__W,144.0,__W,290.0,__W,300.0,__W,45.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-03,USW00003171,1998,11,3,267.0,__W,67.0,__W,0.0,__W,nan,nan,12.0,__W,1537.0,__W,1537.0,__W,167.0,__W,270.0,__W,250.0,__W,45.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-04,USW00003171,1998,11,4,278.0,__W,56.0,__W,0.0,__W,nan,nan,11.0,__W,1520.0,__W,1519.0,__W,167.0,__W,270.0,__W,270.0,__W,58.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-05,USW00003171,1998,11,5,211.0,__W,56.0,__W,0.0,__W,nan,nan,17.0,__W,1509.0,__W,1455.0,__W,133.0,__W,290.0,__W,300.0,__W,58.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-06,USW00003171,1998,11,6,206.0,__W,72.0,__W,0.0,__W,nan,nan,16.0,__W,1440.0,__W,1423.0,__W,139.0,__W,300.0,__W,280.0,__W,58.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-07,USW00003171,1998,11,7,200.0,__W,61.0,__W,0.0,__W,nan,nan,13.0,__W,1757.0,__W,1757.0,__W,133.0,__W,260.0,__W,250.0,__W,58.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-08,USW00003171,1998,11,8,161.0,__W,106.0,__W,48.0,__W,nan,nan,17.0,__W,1440.0,__W,1429.0,__W,133.0,__W,220.0,__W,230.0,__W,67.0,__W,80.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-09,USW00003171,1998,11,9,189.0,__W,61.0,__W,0.0,__W,nan,nan,15.0,__W,1301.0,__W,1301.0,__W,128.0,__W,290.0,__W,280.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-10,USW00003171,1998,11,10,206.0,__W,44.0,__W,0.0,__W,nan,nan,16.0,__W,1605.0,__W,1604.0,__W,128.0,__W,250.0,__W,270.0,__W,49.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-11,USW00003171,1998,11,11,150.0,__W,78.0,__W,30.0,__W,nan,nan,17.0,__W,2319.0,__W,2319.0,__W,117.0,__W,350.0,__W,360.0,__W,103.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-12,USW00003171,1998,11,12,222.0,__W,94.0,__W,0.0,__W,nan,nan,57.0,__W,1356.0,__W,1257.0,__W,161.0,__W,350.0,__W,10.0,__W,116.0,__W,148.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-13,USW00003171,1998,11,13,250.0,__W,44.0,__W,0.0,__W,nan,nan,11.0,__W,106.0,__W,105.0,__W,150.0,__W,60.0,__W,60.0,__W,45.0,__W,49.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-14,USW00003171,1998,11,14,261.0,__W,44.0,__W,0.0,__W,nan,nan,11.0,__W,1539.0,__W,1538.0,__W,156.0,__W,270.0,__W,260.0,__W,45.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-15,USW00003171,1998,11,15,244.0,__W,39.0,__W,0.0,__W,nan,nan,8.0,__W,1342.0,__W,1256.0,__W,144.0,__W,300.0,__W,290.0,__W,36.0,__W,45.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-16,USW00003171,1998,11,16,239.0,__W,39.0,__W,0.0,__W,nan,nan,11.0,__W,1447.0,__W,1446.0,__W,139.0,__W,300.0,__W,300.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-17,USW00003171,1998,11,17,183.0,__W,100.0,__W,0.0,__W,nan,nan,15.0,__W,1708.0,__W,1706.0,__W,144.0,__W,270.0,__W,280.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-18,USW00003171,1998,11,18,194.0,__W,50.0,__W,0.0,__W,nan,nan,9.0,__W,1558.0,__W,1518.0,__W,122.0,__W,260.0,__W,280.0,__W,36.0,__W,45.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-19,USW00003171,1998,11,19,239.0,__W,56.0,__W,0.0,__W,nan,nan,59.0,__W,1236.0,__W,1335.0,__W,150.0,__W,360.0,__W,360.0,__W,125.0,__W,152.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-20,USW00003171,1998,11,20,256.0,__W,56.0,__W,0.0,__W,nan,nan,28.0,__W,646.0,__W,644.0,__W,156.0,__W,60.0,__W,60.0,__W,67.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-21,USW00003171,1998,11,21,256.0,__W,22.0,__W,0.0,__W,nan,nan,13.0,__W,1504.0,__W,1311.0,__W,139.0,__W,300.0,__W,300.0,__W,49.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-22,USW00003171,1998,11,22,239.0,__W,33.0,__W,0.0,__W,nan,nan,7.0,__W,1127.0,__W,1127.0,__W,139.0,__W,300.0,__W,300.0,__W,49.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-23,USW00003171,1998,11,23,228.0,__W,50.0,__W,0.0,__W,nan,nan,13.0,__W,1356.0,__W,1619.0,__W,139.0,__W,300.0,__W,280.0,__W,45.0,__W,49.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-24,USW00003171,1998,11,24,211.0,__W,44.0,__W,0.0,__W,nan,nan,10.0,__W,1542.0,__W,1427.0,__W,128.0,__W,300.0,__W,300.0,__W,45.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-25,USW00003171,1998,11,25,239.0,__W,50.0,__W,0.0,__W,nan,nan,10.0,__W,1226.0,__W,1305.0,__W,144.0,__W,300.0,__W,280.0,__W,31.0,__W,36.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-26,USW00003171,1998,11,26,272.0,__W,44.0,__W,0.0,__W,nan,nan,8.0,__W,1526.0,__W,1525.0,__W,161.0,__W,300.0,__W,300.0,__W,45.0,__W,49.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-27,USW00003171,1998,11,27,189.0,__W,44.0,__W,0.0,__W,nan,nan,13.0,__W,1324.0,__W,1323.0,__W,117.0,__W,280.0,__W,280.0,__W,45.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-28,USW00003171,1998,11,28,150.0,__W,106.0,__W,51.0,__W,nan,nan,20.0,__W,342.0,__W,341.0,__W,128.0,__W,130.0,__W,120.0,__W,72.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-29,USW00003171,1998,11,29,167.0,__W,72.0,__W,0.0,__W,nan,nan,8.0,__W,1439.0,__W,1439.0,__W,122.0,__W,300.0,__W,300.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-11-30,USW00003171,1998,11,30,206.0,__W,56.0,__W,0.0,__W,nan,nan,15.0,__W,1515.0,__W,1317.0,__W,133.0,__W,270.0,__W,280.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-01,USW00003171,1998,12,1,167.0,__W,56.0,__W,8.0,__W,nan,nan,17.0,__W,1117.0,__W,1113.0,__W,111.0,__W,290.0,__W,290.0,__W,63.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-02,USW00003171,1998,12,2,167.0,__W,83.0,__W,0.0,__W,nan,nan,12.0,__W,1606.0,__W,1605.0,__W,128.0,__W,290.0,__W,290.0,__W,40.0,__W,49.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-03,USW00003171,1998,12,3,156.0,__W,117.0,__W,15.0,__W,nan,nan,12.0,__W,1911.0,__W,1610.0,__W,139.0,__W,300.0,__W,280.0,__W,36.0,__W,45.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-04,USW00003171,1998,12,4,150.0,__W,44.0,__W,5.0,__W,nan,nan,16.0,__W,2234.0,__W,2241.0,__W,100.0,__W,290.0,__W,290.0,__W,63.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-05,USW00003171,1998,12,5,150.0,__W,17.0,__W,15.0,__W,nan,nan,19.0,__W,1226.0,__W,1223.0,__W,83.0,__W,30.0,__W,40.0,__W,89.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-06,USW00003171,1998,12,6,133.0,__W,28.0,__W,61.0,__W,nan,nan,26.0,__W,2341.0,__W,2346.0,__W,83.0,__W,20.0,__W,20.0,__W,80.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-07,USW00003171,1998,12,7,156.0,__W,28.0,__W,0.0,T_W,nan,nan,57.0,__W,1321.0,__W,1323.0,__W,94.0,__W,360.0,__W,360.0,__W,103.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-08,USW00003171,1998,12,8,172.0,__W,-6.0,__W,0.0,T_W,nan,nan,8.0,__W,2325.0,__W,2325.0,__W,83.0,__W,70.0,__W,70.0,__W,49.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-09,USW00003171,1998,12,9,167.0,__W,89.0,__W,0.0,__W,nan,nan,107.0,__W,940.0,__W,940.0,__W,128.0,__W,30.0,__W,30.0,__W,192.0,__W,237.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-10,USW00003171,1998,12,10,200.0,__W,56.0,__W,0.0,__W,nan,nan,81.0,__W,403.0,__W,509.0,__W,128.0,__W,360.0,__W,360.0,__W,152.0,__W,206.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-11,USW00003171,1998,12,11,211.0,__W,11.0,__W,0.0,__W,nan,nan,17.0,__W,257.0,__W,257.0,__W,111.0,__W,60.0,__W,60.0,__W,63.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-12,USW00003171,1998,12,12,272.0,__W,11.0,__W,0.0,__W,nan,nan,28.0,__W,1526.0,__W,1525.0,__W,144.0,__W,30.0,__W,30.0,__W,76.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-13,USW00003171,1998,12,13,272.0,__W,44.0,__W,0.0,__W,nan,nan,11.0,__W,1457.0,__W,1455.0,__W,161.0,__W,270.0,__W,270.0,__W,45.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-14,USW00003171,1998,12,14,172.0,__W,17.0,__W,0.0,__W,nan,nan,18.0,__W,1458.0,__W,1623.0,__W,94.0,__W,290.0,__W,270.0,__W,58.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-15,USW00003171,1998,12,15,267.0,__W,28.0,__W,0.0,__W,nan,nan,63.0,__W,1305.0,__W,1032.0,__W,150.0,__W,30.0,__W,30.0,__W,125.0,__W,161.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-16,USW00003171,1998,12,16,278.0,__W,206.0,__W,0.0,__W,nan,nan,89.0,__W,922.0,__W,220.0,__W,244.0,__W,360.0,__W,360.0,__W,143.0,__W,179.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-17,USW00003171,1998,12,17,294.0,__W,72.0,__W,0.0,__W,nan,nan,25.0,__W,1144.0,__W,1143.0,__W,183.0,__W,20.0,__W,20.0,__W,94.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-18,USW00003171,1998,12,18,156.0,__W,44.0,__W,0.0,__W,nan,nan,13.0,__W,834.0,__W,809.0,__W,100.0,__W,40.0,__W,40.0,__W,40.0,__W,49.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-19,USW00003171,1998,12,19,144.0,__W,89.0,__W,13.0,__W,nan,nan,10.0,__W,1516.0,__W,1228.0,__W,117.0,__W,290.0,__W,250.0,__W,36.0,__W,45.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-20,USW00003171,1998,12,20,139.0,__W,39.0,__W,3.0,__W,nan,nan,29.0,__W,1404.0,__W,1404.0,__W,89.0,__W,240.0,__W,250.0,__W,72.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-21,USW00003171,1998,12,21,128.0,__W,22.0,__W,0.0,__W,nan,nan,62.0,__W,1010.0,__W,1010.0,__W,78.0,__W,30.0,__W,40.0,__W,125.0,__W,152.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-22,USW00003171,1998,12,22,133.0,__W,-33.0,__W,0.0,__W,nan,nan,27.0,__W,2325.0,__W,2324.0,__W,50.0,__W,30.0,__W,30.0,__W,107.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-23,USW00003171,1998,12,23,150.0,__W,11.0,__W,0.0,__W,nan,nan,63.0,__W,308.0,__W,415.0,__W,83.0,__W,30.0,__W,30.0,__W,130.0,__W,170.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-24,USW00003171,1998,12,24,189.0,__W,-39.0,__W,0.0,__W,nan,nan,17.0,__W,218.0,__W,215.0,__W,78.0,__W,100.0,__W,100.0,__W,45.0,__W,49.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998-12-25,USW00003171,1998,12,25,250.0,__W,-22.0,__W,0.0,__W,nan,nan,14.0,__W,1357.0,__W,1357.0,__W,117.0,__W,30.0,__W,30.0,__W,76.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
